Filename,Line,Size (bytes),Count
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,836,119,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,664,119,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2065,116,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/compat/numpy/function.py,413,116,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/jsonutil.py,111,116,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/dtypes/inference.py,273,115,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,1841,114,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,819,113,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,802,113,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,187,113,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/fnmatch.py,25,113,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/poll.py,50,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/series.py,1478,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2267,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,792,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,550,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,576,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,571,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1371,112,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/artist.py,1180,112,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tokenize.py,609,112,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tokenize.py,504,112,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/selectors.py,560,112,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/fnmatch.py,76,112,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/json/encoder.py,248,112,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,729,112,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,989,111,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,17,111,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,13,111,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/nanops.py,336,110,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,220,109,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,215,109,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,527,108,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/ticker.py,832,108,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,1425,106,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/utils/garbage.py,46,105,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/dtypes/common.py,1342,104,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/widgets.py,39,104,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/spines.py,546,104,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,542,104,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,1843,104,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,1275,100,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexing.py,1696,99,2
/Users/elifohri/Documents/mobile-env/mobile_env/handlers/smart_city_handler.py,119,98,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/logger.py,56,98,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/logger.py,44,98,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/job_generator.py,117,98,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/console.py,54,97,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/apply.py,773,97,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,223,96,4
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1502,96,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/tornado/concurrent.py,193,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,1848,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,1024,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,205,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,669,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,661,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,12362,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,2345,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,2276,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,717,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,120,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,113,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,107,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,106,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/scale.py,105,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,897,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,669,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,662,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,657,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,656,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/dateutil/parser/isoparser.py,146,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3197,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,784,96,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,114,96,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,441,96,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/enum.py,680,96,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,1874,96,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,70,96,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py,250,96,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/selectors.py,562,96,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,1852,96,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/fnmatch.py,183,94,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/frame.py,1204,93,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/string.py,128,92,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,7664,91,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,367,91,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/blocks.py,274,90,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/apply.py,121,89,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,1805,88,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/nanops.py,1109,88,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,996,88,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/nanops.py,1431,87,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/compilerop.py,172,84,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,612,84,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/compat/numpy/function.py,104,84,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2311,82,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,44,81,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,37,81,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,502,80,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,236,80,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/text.py,69,80,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,797,80,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,789,80,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/printing.py,51,79,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,29,79,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/metrics.py,22,79,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,820,78,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/compat/numpy/function.py,124,78,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/ticker.py,254,78,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,1025,77,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,498,77,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/blocks.py,2586,77,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,237,77,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/api.py,387,76,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,215,75,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/base.py,378,74,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,2004,72,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,224,72,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,593,72,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,665,72,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,92,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,91,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,90,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,89,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,87,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2343,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,842,72,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,825,72,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,387,72,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,385,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py,243,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py,239,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py,234,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py,233,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/fnmatch.py,52,72,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,379,68,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/string.py,67,66,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/base.py,836,64,4
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_stride_tricks_impl.py,358,64,4
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1512,64,4
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,654,64,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/array_algos/take.py,142,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/shape_base.py,287,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,2455,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,130,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/gridspec.py,108,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axis.py,578,64,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/socket.py,806,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/socket.py,740,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1757,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1756,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1755,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1754,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1753,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1752,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1751,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1750,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,1749,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,720,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,709,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,138,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backend_bases.py,1726,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backend_bases.py,152,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,649,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,1053,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/kernelbase.py,761,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/kernelbase.py,721,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/kernelbase.py,69,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/ipkernel.py,384,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/ipkernel.py,383,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/ipkernel.py,381,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/ipkernel.py,294,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/ipykernel/ipkernel.py,291,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3539,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3488,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3277,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3274,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/movement.py,51,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/movement.py,50,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,57,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,54,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,51,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/monitoring.py,47,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,777,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,699,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,689,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,634,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,629,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,618,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,613,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,448,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,443,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,438,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,433,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,427,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,421,64,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,413,64,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,2690,64,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,1565,63,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,869,62,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/compat/numpy/function.py,383,62,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/artist.py,1231,62,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/nanops.py,1547,61,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/_collections_abc.py,986,61,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,1402,60,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,794,60,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,786,60,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/PIL/Image.py,463,60,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/base.py,122,58,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,479,58,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,939,56,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,582,56,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/socket.py,751,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/managers.py,2202,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,1070,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,602,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,600,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/construction.py,149,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/lib/_shape_base_impl.py,656,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib_inline/backend_inline.py,151,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,933,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,932,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,931,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,930,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,929,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,928,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,922,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,711,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,144,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/figure.py,81,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/cbook.py,294,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,71,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2341,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1305,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1301,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,1297,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,669,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/jupyter_client/session.py,1088,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/payload.py,55,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3471,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/interactiveshell.py,3456,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,857,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/job_generator.py,99,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,450,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,449,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,445,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,444,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,440,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,439,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,435,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,434,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,430,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,429,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,428,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,424,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,423,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,422,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,418,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,417,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,416,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,415,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,414,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,410,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,409,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,408,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,407,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,406,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,405,56,1
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,404,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py,2686,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,324,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/concurrent/futures/_base.py,323,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/futures.py,398,56,1
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_events.py,714,56,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/zmq/sugar/attrsettr.py,45,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_axes.py,195,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/IPython/core/history.py,833,55,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/io/formats/format.py,550,54,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/gymnasium/wrappers/env_checker.py,43,54,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,204,54,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/generic.py,3995,53,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,1016,53,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,529,53,2
/Users/elifohri/Documents/mobile-env/mobile_env/core/base.py,520,53,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/backends/backend_agg.py,193,53,1
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/_config/config.py,485,52,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/numpy/_core/arrayprint.py,930,51,2
/Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tracemalloc.py,338,51,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/internals/blocks.py,387,50,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/range.py,483,49,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/pandas/core/frame.py,1195,49,2
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/transforms.py,468,48,3
/Users/elifohri/Library/Python/3.9/lib/python/site-packages/matplotlib/axes/_base.py,2922,48,3
