Step 83.0 timing breakdown: {'connect_bs': 0.0001010894775390625, 'update_connections': 0.001280069351196289, 'generate_jobs': 0.01709580421447754, 'action_transformation': 6.9141387939453125e-06, 'apply_actions': 6.508827209472656e-05, 'update_datarates': 0.00503087043762207, 'macro_datarates': 6.008148193359375e-05, 'data_transfer': 0.015778064727783203, 'data_processing': 0.006727933883666992, 'check_delays': 0.0016782283782958984, 'compute_utilities': 0.0001571178436279297, 'compute_rewards': 0.006056785583496094, 'update_movements': 0.00010204315185546875, 'update_active': 1.1920928955078125e-05, 'compute_observation': 0.00017118453979492188, 'total': 0.05447101593017578}
Step 84.0 timing breakdown: {'connect_bs': 6.818771362304688e-05, 'update_connections': 0.0011179447174072266, 'generate_jobs': 0.012323856353759766, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.507469177246094e-05, 'update_datarates': 0.005390167236328125, 'macro_datarates': 4.506111145019531e-05, 'data_transfer': 0.014595746994018555, 'data_processing': 0.00631403923034668, 'check_delays': 0.001561880111694336, 'compute_utilities': 0.00016188621520996094, 'compute_rewards': 0.0024840831756591797, 'update_movements': 6.818771362304688e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00015425682067871094, 'total': 0.0444941520690918}
Step 85.0 timing breakdown: {'connect_bs': 7.796287536621094e-05, 'update_connections': 0.0012111663818359375, 'generate_jobs': 0.013274908065795898, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 5.5789947509765625e-05, 'update_datarates': 0.0058858394622802734, 'macro_datarates': 4.315376281738281e-05, 'data_transfer': 0.014528036117553711, 'data_processing': 0.0059969425201416016, 'check_delays': 0.0016300678253173828, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.0042629241943359375, 'update_movements': 6.771087646484375e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00015687942504882812, 'total': 0.047507286071777344}
Step 86.0 timing breakdown: {'connect_bs': 6.818771362304688e-05, 'update_connections': 0.0009620189666748047, 'generate_jobs': 0.014911174774169922, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 6.008148193359375e-05, 'update_datarates': 0.004252910614013672, 'macro_datarates': 3.314018249511719e-05, 'data_transfer': 0.013870716094970703, 'data_processing': 0.007662296295166016, 'check_delays': 0.0015609264373779297, 'compute_utilities': 0.00015807151794433594, 'compute_rewards': 0.003621816635131836, 'update_movements': 7.104873657226562e-05, 'update_active': 1.0967254638671875e-05, 'compute_observation': 0.0001647472381591797, 'total': 0.04755091667175293}
Step 87.0 timing breakdown: {'connect_bs': 0.00010704994201660156, 'update_connections': 0.0011019706726074219, 'generate_jobs': 0.014032840728759766, 'action_transformation': 6.198883056640625e-06, 'apply_actions': 0.00015592575073242188, 'update_datarates': 0.004515171051025391, 'macro_datarates': 3.4809112548828125e-05, 'data_transfer': 0.014053106307983398, 'data_processing': 0.006994009017944336, 'check_delays': 0.0015249252319335938, 'compute_utilities': 0.00015616416931152344, 'compute_rewards': 0.0041348934173583984, 'update_movements': 6.890296936035156e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.00017309188842773438, 'total': 0.04720473289489746}
Step 88.0 timing breakdown: {'connect_bs': 0.0001201629638671875, 'update_connections': 0.0015139579772949219, 'generate_jobs': 0.050759077072143555, 'action_transformation': 7.152557373046875e-06, 'apply_actions': 8.296966552734375e-05, 'update_datarates': 0.006120204925537109, 'macro_datarates': 6.222724914550781e-05, 'data_transfer': 0.027009010314941406, 'data_processing': 0.012850761413574219, 'check_delays': 0.0020449161529541016, 'compute_utilities': 0.00021719932556152344, 'compute_rewards': 0.007750988006591797, 'update_movements': 0.00010204315185546875, 'update_active': 1.3828277587890625e-05, 'compute_observation': 0.00021791458129882812, 'total': 0.10906481742858887}
Step 89.0 timing breakdown: {'connect_bs': 9.107589721679688e-05, 'update_connections': 0.0012140274047851562, 'generate_jobs': 0.015480995178222656, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 6.508827209472656e-05, 'update_datarates': 0.0041179656982421875, 'macro_datarates': 4.506111145019531e-05, 'data_transfer': 0.015482187271118164, 'data_processing': 0.009239912033081055, 'check_delays': 0.0014667510986328125, 'compute_utilities': 0.0001590251922607422, 'compute_rewards': 0.005015850067138672, 'update_movements': 7.390975952148438e-05, 'update_active': 7.867813110351562e-06, 'compute_observation': 0.00015592575073242188, 'total': 0.052761077880859375}
Step 90.0 timing breakdown: {'connect_bs': 8.702278137207031e-05, 'update_connections': 0.0012061595916748047, 'generate_jobs': 0.015532970428466797, 'action_transformation': 5.9604644775390625e-06, 'apply_actions': 6.008148193359375e-05, 'update_datarates': 0.004125118255615234, 'macro_datarates': 3.4809112548828125e-05, 'data_transfer': 0.014222145080566406, 'data_processing': 0.007116079330444336, 'check_delays': 0.0024039745330810547, 'compute_utilities': 0.00016188621520996094, 'compute_rewards': 0.004152059555053711, 'update_movements': 6.985664367675781e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014495849609375, 'total': 0.049482107162475586}
Step 91.0 timing breakdown: {'connect_bs': 7.390975952148438e-05, 'update_connections': 0.0010361671447753906, 'generate_jobs': 0.021930932998657227, 'action_transformation': 1.0967254638671875e-05, 'apply_actions': 0.00015282630920410156, 'update_datarates': 0.017847061157226562, 'macro_datarates': 7.295608520507812e-05, 'data_transfer': 0.022005796432495117, 'data_processing': 0.007340669631958008, 'check_delays': 0.0016257762908935547, 'compute_utilities': 0.0001609325408935547, 'compute_rewards': 0.00646209716796875, 'update_movements': 9.918212890625e-05, 'update_active': 1.8835067749023438e-05, 'compute_observation': 0.00021314620971679688, 'total': 0.07921195030212402}
Step 92.0 timing breakdown: {'connect_bs': 8.797645568847656e-05, 'update_connections': 0.0021779537200927734, 'generate_jobs': 0.018746137619018555, 'action_transformation': 5.9604644775390625e-06, 'apply_actions': 6.508827209472656e-05, 'update_datarates': 0.004415035247802734, 'macro_datarates': 4.482269287109375e-05, 'data_transfer': 0.01733112335205078, 'data_processing': 0.007444143295288086, 'check_delays': 0.0018029212951660156, 'compute_utilities': 0.00017404556274414062, 'compute_rewards': 0.005163908004760742, 'update_movements': 7.128715515136719e-05, 'update_active': 1.2159347534179688e-05, 'compute_observation': 0.00017380714416503906, 'total': 0.05788278579711914}
Step 93.0 timing breakdown: {'connect_bs': 8.797645568847656e-05, 'update_connections': 0.0011761188507080078, 'generate_jobs': 0.044489383697509766, 'action_transformation': 4.76837158203125e-06, 'apply_actions': 6.604194641113281e-05, 'update_datarates': 0.004788875579833984, 'macro_datarates': 5.817413330078125e-05, 'data_transfer': 0.020120859146118164, 'data_processing': 0.008857250213623047, 'check_delays': 0.0015780925750732422, 'compute_utilities': 0.0001628398895263672, 'compute_rewards': 0.005323886871337891, 'update_movements': 6.985664367675781e-05, 'update_active': 1.4066696166992188e-05, 'compute_observation': 0.00021767616271972656, 'total': 0.08718109130859375}
Step 94.0 timing breakdown: {'connect_bs': 8.988380432128906e-05, 'update_connections': 0.0012259483337402344, 'generate_jobs': 0.015986919403076172, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 5.602836608886719e-05, 'update_datarates': 0.003971099853515625, 'macro_datarates': 3.504753112792969e-05, 'data_transfer': 0.01581287384033203, 'data_processing': 0.00862574577331543, 'check_delays': 0.0015821456909179688, 'compute_utilities': 0.00016117095947265625, 'compute_rewards': 0.004354000091552734, 'update_movements': 7.104873657226562e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014781951904296875, 'total': 0.052275896072387695}
Step 95.0 timing breakdown: {'connect_bs': 0.0001270771026611328, 'update_connections': 0.0012981891632080078, 'generate_jobs': 0.01644587516784668, 'action_transformation': 4.0531158447265625e-06, 'apply_actions': 7.200241088867188e-05, 'update_datarates': 0.003981113433837891, 'macro_datarates': 3.504753112792969e-05, 'data_transfer': 0.015837907791137695, 'data_processing': 0.009637117385864258, 'check_delays': 0.001516103744506836, 'compute_utilities': 0.0001590251922607422, 'compute_rewards': 0.0050580501556396484, 'update_movements': 6.890296936035156e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014495849609375, 'total': 0.05452704429626465}
Step 96.0 timing breakdown: {'connect_bs': 0.00010800361633300781, 'update_connections': 0.0013878345489501953, 'generate_jobs': 0.01330113410949707, 'action_transformation': 4.76837158203125e-06, 'apply_actions': 5.4836273193359375e-05, 'update_datarates': 0.0052220821380615234, 'macro_datarates': 8.511543273925781e-05, 'data_transfer': 0.015251874923706055, 'data_processing': 0.009839057922363281, 'check_delays': 0.0015850067138671875, 'compute_utilities': 0.00015807151794433594, 'compute_rewards': 0.0053899288177490234, 'update_movements': 0.00010013580322265625, 'update_active': 1.3113021850585938e-05, 'compute_observation': 0.00019502639770507812, 'total': 0.05284714698791504}
Step 97.0 timing breakdown: {'connect_bs': 7.987022399902344e-05, 'update_connections': 0.001055002212524414, 'generate_jobs': 0.013434171676635742, 'action_transformation': 5.0067901611328125e-06, 'apply_actions': 5.793571472167969e-05, 'update_datarates': 0.004499197006225586, 'macro_datarates': 3.790855407714844e-05, 'data_transfer': 0.013515949249267578, 'data_processing': 0.008038997650146484, 'check_delays': 0.0014801025390625, 'compute_utilities': 0.0001590251922607422, 'compute_rewards': 0.005094289779663086, 'update_movements': 6.914138793945312e-05, 'update_active': 8.106231689453125e-06, 'compute_observation': 0.00015282630920410156, 'total': 0.047824859619140625}
Step 98.0 timing breakdown: {'connect_bs': 9.226799011230469e-05, 'update_connections': 0.0012500286102294922, 'generate_jobs': 0.015255928039550781, 'action_transformation': 3.695487976074219e-05, 'apply_actions': 0.00013589859008789062, 'update_datarates': 0.00410914421081543, 'macro_datarates': 3.62396240234375e-05, 'data_transfer': 0.014360666275024414, 'data_processing': 0.007880926132202148, 'check_delays': 0.0014450550079345703, 'compute_utilities': 0.00016021728515625, 'compute_rewards': 0.0049648284912109375, 'update_movements': 7.510185241699219e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00014209747314453125, 'total': 0.05010032653808594}
Step 99.0 timing breakdown: {'connect_bs': 0.00010013580322265625, 'update_connections': 0.0011341571807861328, 'generate_jobs': 0.013104915618896484, 'action_transformation': 7.152557373046875e-06, 'apply_actions': 5.507469177246094e-05, 'update_datarates': 0.004240274429321289, 'macro_datarates': 4.315376281738281e-05, 'data_transfer': 0.015080928802490234, 'data_processing': 0.008520841598510742, 'check_delays': 0.001483917236328125, 'compute_utilities': 0.0001621246337890625, 'compute_rewards': 0.003434896469116211, 'update_movements': 7.295608520507812e-05, 'update_active': 9.298324584960938e-06, 'compute_observation': 0.00014901161193847656, 'total': 0.0477299690246582}
Step 100.0 timing breakdown: {'connect_bs': 9.202957153320312e-05, 'update_connections': 0.0012001991271972656, 'generate_jobs': 0.016119718551635742, 'action_transformation': 5.245208740234375e-06, 'apply_actions': 5.793571472167969e-05, 'update_datarates': 0.003966808319091797, 'macro_datarates': 3.886222839355469e-05, 'data_transfer': 0.015023946762084961, 'data_processing': 0.00745081901550293, 'check_delays': 0.0016367435455322266, 'compute_utilities': 0.0001621246337890625, 'compute_rewards': 0.004349946975708008, 'update_movements': 8.20159912109375e-05, 'update_active': 1.0013580322265625e-05, 'compute_observation': 0.00015020370483398438, 'total': 0.05049610137939453}
